sample1	sample2	N_informative_sites	discordance	log_p	N_fit_iteration	N_generation	N_state_transition	seq_shared_best_traj	fract_sites_IBD
sid170	sid313	98	0.8673	-1.69535e+02	4	0.164	0	0.00000	0.00001
sid170	sid314	97	0.8969	-1.70280e+02	5	0.022	0	0.00000	0.00268
sid170	sid315	95	0.9053	-1.69244e+02	5	0.021	0	0.00000	0.00200
sid170	sid316	90	0.8333	-1.74950e+02	4	0.185	0	0.00000	0.00000
sid170	sid317	93	0.8065	-1.82005e+02	5	0.148	0	0.00000	0.00447
sid170	sid318	65	0.8154	-1.63030e+02	5	0.863	1	0.13561	0.14679
sid170	sid319	100	0.8700	-1.75334e+02	4	0.060	0	0.00000	0.00000
sid170	sid320	89	0.8202	-1.71903e+02	5	3.946	0	0.00000	0.01310
sid170	sid321	103	0.9223	-1.72136e+02	4	0.036	0	0.00000	0.00000
sid170	sid322	106	0.8491	-1.76375e+02	4	0.265	0	0.00000	0.00000
sid170	sid323	93	0.8065	-1.81980e+02	5	0.151	0	0.00000	0.00447
sid170	sid324	98	0.8673	-1.70129e+02	4	0.088	0	0.00000	0.00000
sid170	sid325	90	0.8333	-1.74950e+02	4	0.185	0	0.00000	0.00000
sid171	sid172	89	0.7865	-1.87707e+02	5	3.679	1	0.04090	0.11149
sid171	sid173	61	0.5410	-1.68508e+02	5	2.328	3	0.35875	0.51081
sid171	sid174	104	0.8558	-1.92606e+02	4	0.642	0	0.00000	0.00001
sid171	sid175	106	0.8774	-1.80321e+02	5	0.867	0	0.00000	0.00017
sid171	sid176	94	0.8191	-1.88415e+02	5	2.366	0	0.00000	0.00833
sid171	sid177	93	0.8817	-1.72000e+02	4	0.396	0	0.00000	0.00000
sid171	sid178	109	0.8257	-1.97498e+02	5	1.467	0	0.00000	0.00006
sid171	sid179	82	0.9146	-1.56514e+02	5	2.400	0	0.00000	0.03683
sid171	sid180	110	0.8818	-1.84000e+02	5	0.032	0	0.00000	0.00000
sid171	sid181	82	0.9146	-1.56975e+02	5	2.400	0	0.00000	0.03682
sid171	sid182	115	0.9304	-1.73348e+02	3	0.023	0	0.00000	0.00000
sid171	sid183	104	0.8846	-1.76112e+02	5	0.031	0	0.00000	0.00000
sid171	sid184	85	0.6941	-2.09550e+02	5	5.118	0	0.00000	0.15427
sid171	sid185	109	0.8807	-1.81351e+02	5	0.032	0	0.00000	0.00000
sid171	sid186	84	0.7738	-1.89306e+02	5	0.724	0	0.00000	0.00822
sid171	sid187	99	0.7879	-1.88381e+02	5	3.628	0	0.00000	0.01355
sid171	sid188	104	0.8750	-1.71726e+02	4	0.059	0	0.00000	0.00000
sid171	sid189	107	0.8598	-1.77762e+02	4	0.093	0	0.00000	0.00000
sid171	sid190	107	0.8692	-1.85412e+02	4	0.044	0	0.00000	0.00000
sid171	sid191	108	0.8611	-1.77848e+02	4	0.091	0	0.00000	0.00000
sid171	sid192	91	0.8462	-1.74308e+02	5	3.493	0	0.00000	0.00153
sid171	sid193	101	0.9109	-1.62736e+02	4	0.178	0	0.00000	0.00000
sid171	sid194	107	0.8692	-1.85738e+02	4	0.044	0	0.00000	0.00000
sid171	sid195	104	0.8462	-1.84247e+02	5	0.893	0	0.00000	0.00003
sid171	sid196	94	0.8617	-1.76150e+02	5	2.737	0	0.00000	0.00369
sid171	sid197	94	0.8617	-1.76150e+02	5	2.737	0	0.00000	0.00369
sid171	sid198	108	0.8611	-1.77848e+02	4	0.091	0	0.00000	0.00000
sid171	sid199	86	0.8256	-1.77470e+02	5	2.007	0	0.00000	0.00027
sid171	sid200	97	0.8763	-1.73534e+02	4	0.734	0	0.00000	0.00002
sid171	sid201	107	0.8692	-1.85412e+02	4	0.044	0	0.00000	0.00000
sid171	sid202	92	0.7826	-1.83434e+02	5	3.701	0	0.00000	0.01739
sid171	sid203	99	0.7879	-1.88381e+02	5	3.628	0	0.00000	0.01355
sid171	sid204	99	0.7879	-1.88860e+02	5	3.627	0	0.00000	0.01353
sid171	sid205	90	0.8556	-1.72918e+02	5	2.747	0	0.00000	0.00371
sid171	sid206	95	0.8211	-1.85124e+02	4	0.559	0	0.00000	0.00001
sid171	sid207	105	0.8476	-1.84332e+02	5	0.882	0	0.00000	0.00003
sid171	sid208	105	0.8476	-1.84332e+02	5	0.882	0	0.00000	0.00003
sid171	sid209	82	0.9146	-1.56592e+02	5	2.381	0	0.00000	0.03623
sid171	sid210	82	0.9024	-1.59988e+02	5	2.392	0	0.00000	0.05598
sid171	sid211	109	0.9174	-1.67197e+02	3	0.054	0	0.00000	0.00000
sid171	sid212	83	0.9157	-1.56617e+02	5	2.332	0	0.00000	0.03551
sid171	sid213	82	0.9146	-1.56136e+02	5	2.396	0	0.00000	0.03683
sid171	sid214	83	0.9157	-1.56696e+02	5	2.314	0	0.00000	0.03494
sid171	sid215	83	0.9157	-1.56696e+02	5	2.314	0	0.00000	0.03494
sid171	sid216	107	0.9159	-1.70894e+02	4	0.024	0	0.00000	0.00000
sid171	sid217	102	0.8725	-1.73711e+02	5	2.593	0	0.00000	0.03325
sid171	sid218	116	0.9310	-1.74826e+02	3	0.022	0	0.00000	0.00000
sid171	sid219	110	0.9182	-1.68761e+02	3	0.054	0	0.00000	0.00000
sid171	sid220	109	0.8807	-1.81351e+02	5	0.032	0	0.00000	0.00000
sid171	sid221	116	0.9310	-1.75998e+02	3	0.023	0	0.00000	0.00000
sid171	sid222	110	0.9182	-1.69241e+02	3	0.053	0	0.00000	0.00000
sid171	sid223	114	0.9298	-1.72986e+02	3	0.023	0	0.00000	0.00000
sid171	sid224	90	0.7889	-1.83019e+02	5	3.489	0	0.00000	0.00327
sid171	sid225	109	0.8807	-1.81351e+02	5	0.032	0	0.00000	0.00000
sid171	sid226	82	0.9024	-1.59988e+02	5	2.392	0	0.00000	0.05598
sid171	sid227	116	0.9310	-1.74826e+02	3	0.022	0	0.00000	0.00000
sid171	sid228	95	0.8737	-1.80596e+02	4	0.478	0	0.00000	0.00000
sid171	sid229	83	0.9157	-1.56696e+02	5	2.314	0	0.00000	0.03494
sid171	sid230	82	0.9146	-1.56606e+02	5	2.415	0	0.00000	0.03743
sid171	sid231	116	0.9310	-1.74826e+02	3	0.022	0	0.00000	0.00000
sid171	sid232	82	0.9024	-1.59988e+02	5	2.392	0	0.00000	0.05598
sid171	sid233	82	0.9024	-1.60094e+02	5	2.392	0	0.00000	0.05598
sid171	sid234	103	0.9029	-1.68139e+02	5	0.077	0	0.00000	0.00000
sid171	sid235	110	0.9182	-1.69241e+02	3	0.053	0	0.00000	0.00000
sid171	sid236	105	0.8286	-1.88095e+02	5	4.087	0	0.00000	0.01745
sid171	sid237	93	0.8387	-1.82045e+02	5	1.996	0	0.00000	0.00009
sid171	sid238	92	0.8478	-1.80959e+02	5	1.979	0	0.00000	0.00008
sid171	sid239	96	0.8125	-1.95678e+02	5	1.227	0	0.00000	0.00015
sid171	sid240	101	0.8812	-1.85712e+02	4	0.009	0	0.00000	0.00000
sid171	sid241	95	0.7895	-1.96250e+02	5	3.015	0	0.00000	0.00076
sid171	sid242	97	0.8763	-1.73534e+02	4	0.734	0	0.00000	0.00002
sid171	sid243	61	0.4426	-1.84171e+02	5	6.876	16	0.75615	0.64247
sid171	sid244	105	0.8667	-1.92743e+02	5	0.089	0	0.00000	0.00000
sid171	sid245	79	0.8481	-1.72185e+02	5	2.554	0	0.00000	0.00033
sid171	sid246	91	0.8242	-1.84969e+02	5	2.472	0	0.00000	0.04177
sid171	sid247	92	0.8261	-1.85818e+02	5	2.638	0	0.00000	0.00014
sid171	sid248	94	0.7660	-1.95549e+02	5	3.584	0	0.00000	0.00207
sid171	sid249	92	0.7935	-1.92866e+02	5	3.658	0	0.00000	0.09564
sid171	sid250	103	0.8641	-1.96986e+02	5	0.218	0	0.00000	0.00364
sid171	sid251	140	0.8714	-2.43088e+02	3	0.004	0	0.00000	0.00000
sid171	sid252	93	0.8495	-1.84276e+02	4	1.062	1	0.09986	0.06209
sid171	sid253	108	0.8704	-1.87474e+02	5	0.787	0	0.00000	0.00004
sid171	sid254	96	0.7812	-1.89522e+02	5	3.221	0	0.00000	0.02393
sid171	sid255	92	0.8587	-1.72519e+02	5	0.144	0	0.00000	0.00278
sid171	sid256	108	0.8611	-1.77848e+02	4	0.091	0	0.00000	0.00000
sid171	sid257	89	0.8315	-1.70674e+02	5	2.722	0	0.00000	0.05507
sid171	sid258	102	0.8333	-1.78754e+02	5	2.846	0	0.00000	0.00056
sid171	sid259	108	0.8611	-1.77848e+02	4	0.091	0	0.00000	0.00000
sid171	sid260	106	0.8396	-1.77837e+02	5	2.610	0	0.00000	0.00037
sid171	sid261	105	0.8476	-1.84332e+02	5	0.882	0	0.00000	0.00003
sid171	sid262	104	0.8462	-1.82948e+02	5	0.883	0	0.00000	0.00003
sid171	sid263	103	0.8738	-1.71640e+02	4	0.060	0	0.00000	0.00000
sid171	sid264	93	0.8602	-1.76080e+02	5	2.825	0	0.00000	0.00401
sid171	sid265	96	0.8750	-1.73448e+02	4	0.742	0	0.00000	0.00002
sid171	sid266	105	0.8476	-1.84332e+02	5	0.882	0	0.00000	0.00003
sid171	sid267	104	0.8462	-1.82948e+02	5	0.883	0	0.00000	0.00003
sid171	sid268	97	0.7938	-1.86266e+02	5	1.855	0	0.00000	0.00009
sid171	sid269	109	0.8807	-1.81351e+02	5	0.032	0	0.00000	0.00000
sid171	sid270	110	0.8727	-1.81373e+02	4	0.073	0	0.00000	0.00000
sid171	sid271	107	0.8505	-1.77211e+02	4	0.066	0	0.00000	0.00000
sid171	sid272	104	0.8269	-1.87466e+02	5	1.229	0	0.00000	0.00002
sid171	sid273	108	0.8426	-1.83673e+02	5	0.872	0	0.00000	0.00012
sid171	sid274	113	0.8673	-1.87287e+02	3	0.043	0	0.00000	0.00000
sid171	sid275	83	0.9157	-1.56617e+02	5	2.332	0	0.00000	0.03551
sid171	sid276	114	0.8596	-1.81269e+02	4	0.067	0	0.00000	0.00000
sid171	sid277	110	0.8364	-1.82858e+02	4	0.404	0	0.00000	0.00000
sid171	sid278	93	0.8280	-1.76526e+02	4	0.687	0	0.00000	0.00001
sid171	sid279	98	0.7959	-1.92822e+02	5	0.008	0	0.05559	0.05067
sid171	sid280	110	0.8364	-1.82858e+02	4	0.404	0	0.00000	0.00000
sid171	sid281	99	0.8283	-1.83779e+02	5	1.317	0	0.00000	0.00029
sid171	sid282	108	0.8519	-1.77272e+02	4	0.064	0	0.00000	0.00000
sid171	sid283	99	0.8283	-1.83299e+02	5	1.319	0	0.00000	0.00029
sid171	sid284	103	0.8252	-1.87403e+02	5	4.351	0	0.00000	0.01154
sid171	sid285	103	0.8252	-1.82995e+02	4	0.316	0	0.00000	0.00000
sid171	sid286	94	0.8617	-1.76150e+02	5	2.737	0	0.00000	0.00369
sid171	sid287	101	0.8614	-1.78941e+02	4	0.090	0	0.00000	0.00000
sid171	sid288	96	0.8750	-1.71352e+02	5	1.760	0	0.00000	0.00147
sid171	sid289	93	0.8065	-1.91081e+02	5	1.551	0	0.00000	0.01297
sid171	sid290	102	0.8627	-1.79615e+02	4	0.616	0	0.00000	0.00002
sid171	sid291	95	0.8737	-1.77182e+02	5	0.988	0	0.00000	0.00013
sid171	sid292	100	0.9300	-1.68531e+02	3	0.042	0	0.00000	0.00000
sid171	sid293	102	0.8627	-1.79589e+02	4	0.617	0	0.00000	0.00002
sid171	sid294	102	0.8627	-1.79589e+02	4	0.617	0	0.00000	0.00002
sid171	sid295	108	0.7963	-1.94155e+02	4	0.702	0	0.00000	0.00000
sid171	sid296	101	0.9109	-1.69431e+02	4	0.050	0	0.00000	0.00000
sid171	sid297	105	0.8667	-1.80310e+02	4	0.853	0	0.00000	0.00002
sid171	sid298	103	0.8641	-1.78617e+02	4	0.858	0	0.00000	0.00002
sid171	sid299	101	0.9109	-1.67379e+02	4	0.151	0	0.00000	0.00000
sid171	sid300	103	0.9126	-1.66856e+02	4	0.160	0	0.00000	0.00000
sid171	sid301	100	0.8400	-1.82234e+02	5	2.132	0	0.00000	0.00021
sid171	sid302	142	0.8732	-2.43708e+02	3	0.004	0	0.00000	0.00000
sid171	sid303	91	0.8352	-1.80726e+02	5	3.026	0	0.00000	0.00077
sid171	sid304	94	0.8617	-1.72872e+02	5	1.408	0	0.00000	0.00005
sid171	sid305	98	0.9082	-1.66086e+02	4	0.244	0	0.00000	0.00000
sid171	sid306	100	0.9100	-1.65424e+02	4	0.149	0	0.00000	0.00000
sid171	sid307	100	0.8700	-1.77324e+02	5	0.068	0	0.00000	0.00220
sid171	sid308	107	0.9252	-1.66364e+02	3	0.026	0	0.00000	0.00000
sid171	sid309	106	0.8774	-1.76335e+02	4	0.051	0	0.00000	0.00000
sid171	sid310	96	0.8750	-1.80657e+02	4	0.472	0	0.00000	0.00000
sid171	sid311	115	0.9304	-1.72061e+02	3	0.023	0	0.00000	0.00000
sid171	sid312	95	0.8632	-1.73973e+02	4	0.928	0	0.00000	0.00001
sid171	sid313	108	0.9259	-1.65881e+02	3	0.026	0	0.00000	0.00000
sid171	sid314	95	0.8211	-1.83195e+02	4	0.912	0	0.00000	0.00001
sid171	sid315	93	0.8387	-1.80836e+02	5	2.415	0	0.00000	0.00026
sid171	sid316	101	0.9109	-1.69910e+02	4	0.045	0	0.00000	0.00000
sid171	sid317	102	0.8627	-1.79615e+02	4	0.616	0	0.00000	0.00002
sid171	sid318	76	0.9079	-1.59298e+02	5	1.545	0	0.00000	0.00168
sid171	sid319	108	0.9259	-1.71409e+02	4	0.037	0	0.00000	0.00000
sid171	sid320	91	0.7912	-1.80239e+02	5	2.561	0	0.00000	0.03938
sid171	sid321	106	0.8962	-1.79037e+02	4	0.059	0	0.00000	0.00000
sid171	sid322	112	0.8661	-1.78268e+02	4	0.487	0	0.00000	0.00001
sid171	sid323	102	0.8627	-1.79589e+02	4	0.617	0	0.00000	0.00002
sid171	sid324	108	0.9259	-1.66476e+02	3	0.025	0	0.00000	0.00000
sid171	sid325	101	0.9109	-1.69910e+02	4	0.045	0	0.00000	0.00000
sid172	sid173	86	0.8023	-1.80103e+02	5	1.075	0	0.00000	0.00625
sid172	sid174	112	0.8304	-2.06794e+02	5	0.149	0	0.00000	0.00000
sid172	sid175	118	0.8814	-1.90412e+02	4	0.013	0	0.00000	0.00001
sid172	sid176	102	0.8039	-2.01013e+02	5	0.277	0	0.00000	0.00000
sid172	sid177	96	0.8021	-1.91904e+02	5	2.667	0	0.00000	0.00111
sid172	sid178	112	0.7679	-2.15794e+02	5	4.998	0	0.00000	0.00413
sid172	sid179	82	0.7927	-1.78950e+02	5	2.487	0	0.00000	0.03719
sid172	sid180	121	0.8843	-1.94032e+02	4	0.011	0	0.00000	0.00001
sid172	sid181	83	0.7952	-1.79664e+02	5	2.295	0	0.00000	0.03441
sid172	sid182	119	0.8655	-1.92515e+02	4	0.088	0	0.00000	0.00000
sid172	sid183	112	0.8839	-1.84756e+02	4	0.016	0	0.00000	0.00001
sid172	sid184	97	0.7526	-2.09283e+02	5	3.299	0	0.00000	0.01900
sid172	sid185	120	0.8833	-1.91382e+02	4	0.011	0	0.00000	0.00001
sid172	sid186	98	0.8265	-1.96146e+02	5	2.733	0	0.00000	0.03835
sid172	sid187	111	0.8198	-1.95373e+02	5	1.149	0	0.00000	0.00191
sid172	sid188	107	0.8037	-1.91661e+02	4	0.385	0	0.00000	0.00000
sid172	sid189	112	0.8214	-1.93640e+02	4	0.377	0	0.00000	0.00000
sid172	sid190	115	0.8522	-1.98415e+02	4	0.051	0	0.00000	0.00000
sid172	sid191	113	0.8142	-1.95009e+02	4	0.381	0	0.00000	0.00000
sid172	sid192	98	0.8163	-1.88602e+02	5	1.273	0	0.00000	0.00013
sid172	sid193	104	0.8365	-1.82680e+02	5	0.976	0	0.00000	0.00009
sid172	sid194	115	0.8522	-1.98741e+02	4	0.051	0	0.00000	0.00000
sid172	sid195	113	0.8496	-1.94576e+02	4	0.114	0	0.00000	0.00000
sid172	sid196	100	0.8200	-1.91740e+02	5	1.605	0	0.00000	0.00007
sid172	sid197	100	0.8200	-1.91740e+02	5	1.605	0	0.00000	0.00007
sid172	sid198	113	0.8142	-1.95009e+02	4	0.381	0	0.00000	0.00000
sid172	sid199	94	0.7979	-1.91641e+02	4	1.026	0	0.00000	0.00004
sid172	sid200	107	0.8785	-1.83813e+02	5	0.056	0	0.00000	0.00164
sid172	sid201	115	0.8522	-1.98415e+02	4	0.051	0	0.00000	0.00000
sid172	sid202	105	0.8095	-1.91542e+02	5	1.628	0	0.00000	0.00298
sid172	sid203	111	0.8198	-1.95373e+02	5	1.149	0	0.00000	0.00191
sid172	sid204	111	0.8198	-1.95852e+02	5	1.145	0	0.00000	0.00191
sid172	sid205	95	0.8105	-1.88249e+02	5	1.838	0	0.00000	0.00010
sid172	sid206	105	0.8190	-1.96610e+02	5	0.039	0	0.00000	0.00255
sid172	sid207	114	0.8421	-1.95945e+02	4	0.115	0	0.00000	0.00000
sid172	sid208	114	0.8421	-1.95945e+02	4	0.115	0	0.00000	0.00000
sid172	sid209	82	0.7927	-1.79004e+02	5	2.486	0	0.00000	0.03579
sid172	sid210	92	0.8913	-1.69527e+02	5	0.387	0	0.00000	0.00004
sid172	sid211	115	0.8783	-1.82972e+02	4	0.033	0	0.00000	0.00000
sid172	sid212	84	0.7857	-1.80690e+02	5	2.288	0	0.00000	0.03600
sid172	sid213	82	0.7927	-1.78552e+02	5	2.435	0	0.00000	0.03698
sid172	sid214	84	0.7857	-1.80746e+02	5	2.284	0	0.00000	0.03465
sid172	sid215	84	0.7857	-1.80746e+02	5	2.284	0	0.00000	0.03465
sid172	sid216	115	0.8783	-1.85555e+02	4	0.031	0	0.00000	0.00000
sid172	sid217	107	0.8224	-1.89795e+02	5	2.023	0	0.00000	0.00081
sid172	sid218	119	0.8655	-1.92515e+02	4	0.088	0	0.00000	0.00000
sid172	sid219	116	0.8793	-1.83968e+02	4	0.033	0	0.00000	0.00000
sid172	sid220	120	0.8833	-1.91382e+02	4	0.011	0	0.00000	0.00001
sid172	sid221	120	0.8667	-1.95165e+02	4	0.088	0	0.00000	0.00000
sid172	sid222	116	0.8793	-1.84448e+02	4	0.032	0	0.00000	0.00000
sid172	sid223	118	0.8644	-1.92153e+02	4	0.088	0	0.00000	0.00000
sid172	sid224	99	0.7778	-1.95652e+02	4	0.388	0	0.00000	0.00000
sid172	sid225	120	0.8833	-1.91382e+02	4	0.011	0	0.00000	0.00001
sid172	sid226	92	0.8913	-1.69527e+02	5	0.387	0	0.00000	0.00004
sid172	sid227	119	0.8655	-1.92515e+02	4	0.088	0	0.00000	0.00000
sid172	sid228	99	0.7980	-2.01063e+02	5	4.431	2	0.05550	0.11425
sid172	sid229	84	0.7857	-1.80746e+02	5	2.284	0	0.00000	0.03465
sid172	sid230	83	0.7952	-1.79300e+02	5	2.247	0	0.00000	0.03564
sid172	sid231	119	0.8655	-1.92515e+02	4	0.088	0	0.00000	0.00000
sid172	sid232	92	0.8913	-1.69527e+02	5	0.387	0	0.00000	0.00004
sid172	sid233	91	0.8901	-1.69837e+02	5	2.659	0	0.00000	0.01688
sid172	sid234	102	0.7843	-1.95579e+02	5	3.793	0	0.00000	0.05376
sid172	sid235	116	0.8793	-1.84448e+02	4	0.032	0	0.00000	0.00000
sid172	sid236	111	0.7838	-2.04990e+02	5	0.866	0	0.00000	0.02285
sid172	sid237	104	0.8462	-1.92557e+02	5	0.196	0	0.00000	0.00000
sid172	sid238	103	0.8447	-1.92929e+02	5	0.189	0	0.00000	0.00000
sid172	sid239	105	0.8000	-2.08475e+02	5	1.621	0	0.00000	0.00006
sid172	sid240	117	0.9316	-1.88811e+02	4	0.072	0	0.00000	0.00000
sid172	sid241	101	0.7426	-2.13820e+02	5	4.582	0	0.00000	0.00722
sid172	sid242	107	0.8785	-1.83813e+02	5	0.056	0	0.00000	0.00164
sid172	sid243	87	0.7701	-1.93525e+02	5	3.593	5	0.14140	0.18475
sid172	sid244	104	0.7500	-2.20045e+02	5	5.540	0	0.00000	0.04053
sid172	sid245	89	0.8427	-1.80702e+02	4	0.877	0	0.00000	0.00001
sid172	sid246	94	0.7447	-2.06739e+02	5	3.877	0	0.00000	0.06614
sid172	sid247	95	0.7474	-2.07109e+02	5	4.999	3	0.06467	0.12302
sid172	sid248	100	0.7300	-2.13598e+02	5	4.334	0	0.00000	0.05824
sid172	sid249	100	0.7800	-2.02543e+02	5	0.356	0	0.00000	0.00241
sid172	sid250	104	0.7692	-2.20113e+02	5	6.465	1	0.00586	0.03798
sid172	sid251	146	0.8562	-2.54148e+02	4	0.032	0	0.00000	0.00000
sid172	sid252	101	0.8416	-1.95917e+02	5	0.090	0	0.00000	0.00148
sid172	sid253	113	0.8230	-2.04631e+02	4	0.060	0	0.00000	0.00000
sid172	sid254	108	0.8148	-1.96342e+02	5	2.394	0	0.00000	0.00992
sid172	sid255	97	0.8041	-1.89980e+02	5	4.303	0	0.00000	0.01092
sid172	sid256	113	0.8142	-1.95009e+02	4	0.381	0	0.00000	0.00000
sid172	sid257	93	0.7527	-1.90415e+02	5	2.541	0	0.00000	0.05409
sid172	sid258	107	0.7850	-1.95944e+02	5	0.546	0	0.00000	0.00148
sid172	sid259	113	0.8142	-1.95009e+02	4	0.381	0	0.00000	0.00000
sid172	sid260	115	0.8348	-1.89462e+02	5	0.131	0	0.00000	0.00093
sid172	sid261	114	0.8421	-1.95945e+02	4	0.115	0	0.00000	0.00000
sid172	sid262	113	0.8407	-1.94561e+02	4	0.116	0	0.00000	0.00000
sid172	sid263	106	0.8113	-1.90291e+02	4	0.381	0	0.00000	0.00000
sid172	sid264	99	0.8283	-1.90371e+02	5	1.581	0	0.00000	0.00007
sid172	sid265	106	0.8868	-1.82443e+02	5	0.054	0	0.00000	0.00165
sid172	sid266	114	0.8421	-1.95945e+02	4	0.115	0	0.00000	0.00000
sid172	sid267	113	0.8407	-1.94561e+02	4	0.116	0	0.00000	0.00000
sid172	sid268	107	0.8037	-1.96515e+02	5	0.044	0	0.00000	0.00081
sid172	sid269	120	0.8833	-1.91382e+02	4	0.011	0	0.00000	0.00001
sid172	sid270	115	0.8174	-1.99722e+02	4	0.060	0	0.00000	0.00000
sid172	sid271	114	0.8158	-1.93048e+02	4	0.279	0	0.00000	0.00000
sid172	sid272	113	0.8230	-1.99080e+02	4	0.167	0	0.00000	0.00000
sid172	sid273	114	0.7982	-2.00670e+02	5	0.121	0	0.00000	0.00123
sid172	sid274	118	0.8305	-2.03165e+02	4	0.134	0	0.00000	0.00000
sid172	sid275	84	0.7857	-1.80690e+02	5	2.288	0	0.00000	0.03600
sid172	sid276	120	0.8250	-1.97085e+02	5	0.017	0	0.00000	0.00136
sid172	sid277	116	0.8017	-1.98677e+02	5	0.047	0	0.00000	0.00138
sid172	sid278	101	0.8020	-1.90803e+02	5	0.212	0	0.00000	0.00283
sid172	sid279	108	0.7870	-2.07488e+02	5	4.458	0	0.00000	0.00821
sid172	sid280	116	0.8017	-1.98677e+02	5	0.047	0	0.00000	0.00138
sid172	sid281	112	0.8571	-1.91109e+02	5	0.549	0	0.00000	0.00229
sid172	sid282	114	0.8158	-1.93048e+02	4	0.279	0	0.00000	0.00000
sid172	sid283	112	0.8571	-1.90630e+02	5	0.551	0	0.00000	0.00229
sid172	sid284	112	0.8214	-1.98578e+02	5	3.617	0	0.00000	0.00394
sid172	sid285	110	0.8000	-1.97651e+02	5	3.676	0	0.00000	0.00608
sid172	sid286	100	0.8200	-1.91740e+02	5	1.605	0	0.00000	0.00007
sid172	sid287	109	0.8349	-1.93391e+02	4	0.110	0	0.00000	0.00000
sid172	sid288	97	0.7629	-1.96022e+02	5	3.687	0	0.00000	0.01298
sid172	sid289	105	0.8381	-1.98054e+02	4	0.520	0	0.00000	0.00001
sid172	sid290	86	0.5116	-2.17232e+02	5	4.295	10	0.49840	0.45122
sid172	sid291	79	0.5190	-2.15192e+02	5	4.305	8	0.49064	0.44215
sid172	sid292	106	0.8868	-1.84007e+02	4	0.037	0	0.00000	0.00000
sid172	sid293	85	0.5176	-2.16756e+02	5	4.216	8	0.46047	0.44590
sid172	sid294	85	0.5176	-2.16756e+02	5	4.216	8	0.46047	0.44590
sid172	sid295	115	0.7652	-2.09776e+02	5	0.252	0	0.00000	0.00113
sid172	sid296	103	0.8252	-1.90576e+02	5	4.000	2	0.04135	0.10808
sid172	sid297	113	0.8584	-1.92027e+02	4	0.522	0	0.00000	0.00000
sid172	sid298	110	0.8545	-1.90073e+02	4	0.600	0	0.00000	0.00000
sid172	sid299	103	0.8252	-1.91300e+02	5	4.009	2	0.05515	0.06519
sid172	sid300	104	0.8173	-1.92037e+02	5	4.078	2	0.05515	0.06591
sid172	sid301	109	0.8440	-1.92550e+02	4	0.654	0	0.00000	0.00000
sid172	sid302	148	0.8514	-2.56052e+02	4	0.032	0	0.00000	0.00000
sid172	sid303	96	0.7812	-1.97566e+02	5	0.091	0	0.04500	0.06407
sid172	sid304	102	0.8431	-1.86273e+02	4	0.525	0	0.00000	0.00000
sid172	sid305	99	0.8182	-1.90060e+02	5	4.157	2	0.05515	0.06842
sid172	sid306	100	0.8100	-1.89779e+02	5	3.565	2	0.06503	0.07138
sid172	sid307	107	0.8224	-1.94708e+02	5	3.128	0	0.00000	0.02208
sid172	sid308	112	0.8750	-1.82958e+02	4	0.096	0	0.00000	0.00000
sid172	sid309	111	0.8198	-1.94427e+02	4	0.488	0	0.00000	0.00002
sid172	sid310	99	0.7980	-2.01063e+02	5	4.431	2	0.05550	0.11425
sid172	sid311	119	0.8655	-1.91228e+02	4	0.088	0	0.00000	0.00000
sid172	sid312	105	0.8571	-1.85477e+02	5	0.244	0	0.00000	0.00275
sid172	sid313	113	0.8761	-1.83043e+02	4	0.095	0	0.00000	0.00000
sid172	sid314	101	0.7723	-1.99255e+02	5	0.066	0	0.10995	0.07650
sid172	sid315	97	0.7835	-1.97898e+02	5	0.081	0	0.04500	0.06297
sid172	sid316	103	0.8252	-1.91036e+02	5	3.991	2	0.04135	0.10765
sid172	sid317	86	0.5116	-2.17232e+02	5	4.295	10	0.49840	0.45122
sid172	sid318	85	0.9059	-1.69103e+02	5	0.483	0	0.00000	0.00005
sid172	sid319	113	0.8584	-1.91246e+02	4	0.122	0	0.00000	0.00000
sid172	sid320	94	0.7128	-2.00177e+02	5	3.439	0	0.00000	0.02008
sid172	sid321	114	0.8947	-1.88685e+02	4	0.012	0	0.00000	0.00001
sid172	sid322	116	0.8190	-1.93389e+02	5	2.005	0	0.00000	0.00006
sid172	sid323	85	0.5176	-2.16756e+02	5	4.216	8	0.46047	0.44590
sid172	sid324	113	0.8761	-1.83070e+02	4	0.072	0	0.00000	0.00000
sid172	sid325	103	0.8252	-1.91036e+02	5	3.991	2	0.04135	0.10765
sid173	sid174	97	0.8454	-1.91908e+02	5	3.017	0	0.00000	0.00376
sid173	sid175	106	0.9151	-1.73821e+02	5	0.973	0	0.00000	0.00042
sid173	sid176	87	0.7816	-1.91459e+02	5	3.720	0	0.00000	0.03795
sid173	sid177	88	0.8977	-1.68757e+02	4	0.500	0	0.00000	0.00001
sid173	sid178	103	0.8350	-1.93742e+02	4	0.855	0	0.00000	0.00002
sid173	sid179	59	0.6271	-1.52928e+02	5	1.620	3	0.62279	0.53701
sid173	sid180	110	0.9182	-1.77485e+02	5	0.137	0	0.00000	0.00000
sid173	sid181	59	0.6271	-1.53390e+02	5	1.620	3	0.62279	0.53701
sid173	sid182	110	0.9182	-1.73764e+02	4	0.057	0	0.00000	0.00000
sid173	sid183	104	0.9135	-1.71115e+02	5	0.137	0	0.00000	0.00000
sid173	sid184	89	0.8427	-1.84743e+02	5	0.795	0	0.00000	0.00005
